"GenusSpecies"	"MeasID_3"	"MeasID_4"	"MeasID_5"	"MeasID_6"	"MeasID_7"	"MeasID_8"	"MeasID_9"	"MeasID_10"	"MeasID_11"	"MeasID_12"	"MeasID_13"	"MeasID_14"	"MeasID_15"	"MeasID_16"	"MeasID_17"	"MeasID_18"
"7786"	"Pulsatilla aurea"	NA	NA	NA	NA	NA	NA	NA	NA	1.75757928	2.873753432	NA	NA	NA	NA	16.350633306	NA
"7787"	"Pulsatilla chinensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.0696666666667	NA
"7788"	"Pulsatilla pratensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.79983333333333	NA
"7789"	"Pulsatilla sulphurea"	NA	NA	NA	NA	NA	NA	NA	NA	2.20125	2.4573225	NA	NA	NA	NA	11.56	NA
"7790"	"Pulsatilla tenuiloba"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.584	NA	NA	NA	NA	NA	NA
"7791"	"Pulsatilla vernalis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.922	NA
"7792"	"Pulsatilla vulgaris"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.58	NA
"7793"	"Pultenaea daphnoides"	NA	NA	NA	NA	NA	NA	NA	NA	1.832310434	1.94180537118571	NA	NA	NA	NA	13.0961297524	NA
"7794"	"Pultenaea elliptica"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.989193548	NA
"7795"	"Pultenaea flexilis"	NA	NA	NA	NA	NA	NA	NA	NA	1.84834260466667	1.93978830147143	NA	NA	NA	NA	11.03299803625	NA
"7796"	"Pultenaea linophylla"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.726489199	NA
"7797"	"Pultenaea muelleri"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.5	NA
"7798"	"Pultenaea myrtoides"	NA	NA	NA	NA	NA	NA	NA	NA	1.903	1.73	NA	NA	NA	NA	9.09090909	NA
"7799"	"Pultenaea sp"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.752425278	NA
"7800"	"Pultenaea tenuifolia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	NA	NA	NA	NA	NA	NA
"7801"	"Pultenaea weindorferi"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	NA
"7802"	"Punica granatum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	NA	NA	NA	NA	8.960573476	NA
"7803"	"Purdiaea nutans"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.211	NA	NA	NA	NA	NA	NA
"7804"	"Purshia tridentata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.21533333333333	NA	NA	NA	NA	NA	NA
"7805"	"Pycnosorus chrysanthus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.75725	NA
"7806"	"Pyracantha angustifolia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.710100231	NA
"7807"	"Pyrethrum djilgense"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.541984732	NA
"7808"	"Pyrola asarifolia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3	NA	NA	NA	NA	NA	NA
"7809"	"Pyrola elliptica"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.1	NA
"7810"	"Pyrola media"	NA	NA	NA	NA	NA	NA	NA	NA	0.740239999	1.52	NA	NA	NA	NA	20.4918032793333	NA
"7811"	"Pyrola minor"	NA	NA	NA	NA	NA	NA	NA	NA	0.534239999	1.59	NA	NA	NA	NA	21.0850350683636	NA
"7812"	"Pyrola rotundifolia"	NA	NA	NA	NA	NA	NA	NA	NA	0.710784313	1.35	NA	NA	NA	NA	17.41372454225	NA
"7813"	"Pyrola secunda"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53	NA	NA	NA	NA	NA	NA
"7814"	"Pyrrhobryum pungens"	NA	NA	NA	NA	NA	NA	NA	NA	0.12	0.628	NA	NA	NA	NA	21.881838074	NA
"7815"	"Pyrrosia longifolia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.610108303	NA
"7816"	"Pyrrosia serpens"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.25450759075	NA
"7817"	"Pyrus amygdaliformis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.563	NA	NA	NA	NA	9.123	NA
"7818"	"Pyrus betulaefolia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.702	NA
"7819"	"Pyrus bourgaeana"	NA	NA	NA	NA	NA	NA	NA	NA	2.1743649445	1.99	NA	NA	NA	NA	8.87246913566667	NA
"7820"	"Pyrus communis"	NA	NA	NA	NA	NA	NA	NA	NA	2.730769231	1.42	NA	NA	NA	NA	7.812486772	NA
"7821"	"Pyrus coronaria"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5	NA	NA	NA	NA	NA	NA
"7822"	"Pyrus cultivars"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.245033112	NA
"7823"	"Pyrus pashia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.181818181	NA
"7824"	"Pyrus pyraster"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.2359550586667	14.5
"7825"	"Pyrus sp"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.35827586206897	NA	NA	NA	NA	NA	NA
"7826"	"Qualea dichotoma"	NA	NA	NA	NA	NA	NA	NA	NA	2.159302159	1.51	NA	NA	NA	NA	6.993	NA
"7827"	"Qualea gracilior"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.005	NA	NA	NA	NA	NA	NA
"7828"	"Qualea grandiflora"	NA	NA	NA	NA	NA	NA	NA	NA	1.692307692	1.39673913043478	NA	NA	NA	NA	7.7849999995	NA
"7829"	"Qualea multiflora"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.50794117647059	NA	NA	NA	NA	NA	NA
"7830"	"Qualea paraensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5925	NA	NA	NA	NA	NA	NA
"7831"	"Qualea parviflora"	NA	NA	NA	NA	NA	NA	NA	NA	1.646341463	1.24975	NA	NA	NA	NA	8.19	NA
"7832"	"Qualea rosea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1227	NA	NA	NA	NA	NA	NA
"7833"	"Qualea sp"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21	NA	NA	NA	NA	NA	NA
"7834"	"Quararibea asterolepis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.4548250245	NA	NA	NA	NA	15.8478099601613	NA
"7835"	"Quararibea bracteolosa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7836"	"Quararibea guatemalteca"	NA	NA	NA	NA	NA	NA	NA	NA	0.80162	1.3425	NA	NA	NA	NA	16.778523489	NA
"7837"	"Quararibea muricata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.07	NA	NA	NA	NA	NA	NA
"7838"	"Quararibea ochrocalyx"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.16	NA	NA	NA	NA	NA	NA
"7839"	"Quararibea parvifolia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7840"	"Quararibea pumila"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7841"	"Quararibea turbinata"	15.53	NA	NA	NA	NA	NA	NA	NA	5.542643248	3.1433333333	NA	NA	NA	NA	5.671181046	NA
"7842"	"Quararibea yunckeri"	NA	NA	NA	NA	NA	NA	NA	NA	0.793881708	1.3475	NA	NA	NA	NA	16.942070665	NA
"7843"	"Quassia amara"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.9306412588	NA
"7844"	"Quassia baileyana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.627906976	NA
"7845"	"Quercus acuta"	NA	NA	NA	NA	NA	NA	NA	NA	0.881484595	0.7936683354	NA	NA	NA	NA	9.003768638	NA
"7846"	"Quercus acutissima"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4975	NA	NA	NA	NA	15.625	NA
"7847"	"Quercus agrifolia"	NA	NA	NA	NA	NA	NA	NA	NA	2.12529725733333	1.2839	NA	NA	NA	NA	5.79275571275	NA
"7848"	"Quercus alba"	27.2	59.4	NA	NA	NA	NA	NA	NA	1.88176354233333	2.08989705391912	NA	1.42	NA	0.319917	15.9825932113571	NA
"7849"	"Quercus aliena"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.222	NA
"7850"	"Quercus austrina"	NA	NA	NA	NA	NA	NA	NA	NA	2.225178931	1.94	NA	NA	NA	NA	8.718	NA
"7851"	"Quercus bicolor"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.02	NA	NA	NA	NA	NA	NA
"7852"	"Quercus borealis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.0725	NA	NA	NA	NA	NA	NA
"7853"	"Quercus canariensis"	NA	71.4	NA	NA	NA	NA	NA	NA	NA	2.091425	NA	NA	NA	0.273236363636364	18.206542056	NA
"7854"	"Quercus castaneifolia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.523809523	NA
"7855"	"Quercus cerrioides"	NA	NA	NA	NA	NA	NA	NA	NA	1.90272306666667	1.65796666666667	NA	NA	NA	0.25609375	9.62152783916667	NA
"7856"	"Quercus cerris"	NA	NA	NA	NA	NA	NA	NA	NA	2.75222007	2.08909722221667	NA	NA	NA	NA	10.3650687958636	NA
"7857"	"Quercus chapmanii"	NA	NA	NA	NA	NA	NA	NA	NA	1.599282048	1.39	NA	NA	NA	NA	7.5436916505	NA
"7858"	"Quercus chrysolepis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	NA	NA	NA	NA	NA	NA
"7859"	"Quercus coccifera"	NA	54.9	NA	NA	NA	NA	NA	NA	2.23068778466667	1.2395	NA	NA	NA	NA	5.51172234153846	NA
"7860"	"Quercus coccinea"	NA	76.9	NA	NA	NA	NA	NA	NA	1.46870056466667	1.74111111111111	NA	NA	NA	0.266889	11.0333333333333	NA
"7861"	"Quercus copeyensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.37333333333333	NA	NA	NA	NA	13.2472263615	NA
"7862"	"Quercus costaricensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33666666666667	NA	NA	NA	NA	14.361300075	NA
"7863"	"Quercus crispula"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33.00330033	NA
"7864"	"Quercus dentata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	NA	NA	NA	NA	NA	NA
"7865"	"Quercus douglasii"	NA	NA	NA	NA	NA	NA	NA	NA	2.1604576945	2.19718181818182	NA	NA	NA	NA	7.7032615745	NA
"7866"	"Quercus dumosa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18	NA	NA	NA	NA	7.142857142	NA
"7867"	"Quercus durata"	NA	NA	NA	NA	NA	NA	NA	NA	1.807626336	1.37	NA	NA	NA	NA	6.171654934	NA
"7868"	"Quercus ellipsoidalis"	22.7889507108696	NA	NA	NA	NA	NA	NA	NA	1.32864011867391	2.14015957446809	NA	NA	NA	NA	17.7016073136667	NA
"7869"	"Quercus engleriana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.1300813	NA
"7870"	"Quercus eugeniifolia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.886435331	NA
"7871"	"Quercus fabri"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.70592592592222	NA	NA	NA	NA	15.9	NA
"7872"	"Quercus faginea"	NA	NA	NA	NA	NA	NA	NA	NA	2.585091667	1.86048421052632	NA	NA	NA	0.152566666666667	8.49895433371429	NA
"7873"	"Quercus falcata"	NA	NA	NA	NA	NA	NA	NA	NA	1.955112219	1.5896	NA	NA	NA	NA	10.5090987155	NA
"7874"	"Quercus gambelii"	NA	NA	NA	NA	NA	NA	NA	NA	1.936843152	2.3435802149	NA	NA	NA	NA	12.1	NA
"7875"	"Quercus geminata"	NA	NA	NA	NA	NA	NA	NA	NA	1.969941411	0.87	NA	NA	NA	NA	4.846710741	NA
"7876"	"Quercus georgiana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.513513513	NA
"7877"	"Quercus hemispherica"	NA	NA	NA	NA	NA	NA	NA	NA	1.647902661	1.21	NA	NA	NA	NA	9.5197142855	NA
"7878"	"Quercus humilis"	NA	NA	NA	NA	NA	NA	NA	NA	2.08298001661111	1.88043709677419	NA	NA	NA	0.15543064516129	11.1331254780526	NA
"7879"	"Quercus ilex"	36.01	56.5	101.955	NA	83.8835	NA	NA	NA	2.21950894951892	1.41779206395986	1.062	NA	NA	0.186249673469388	6.6255487498223	10.8
"7880"	"Quercus ilexballota"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.01	NA
"7881"	"Quercus ilicifolia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.4	NA	NA	NA	0.401111	NA	NA
"7882"	"Quercus incana"	NA	NA	NA	NA	NA	NA	NA	NA	1.4334513315	1.35	NA	NA	NA	NA	9.524210526	NA
"7883"	"Quercus inopina"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.290242255	NA
"7884"	"Quercus kelloggii"	NA	NA	NA	NA	NA	NA	NA	NA	1.7413055005	1.719125	NA	NA	NA	NA	9.8415058605	NA
"7885"	"Quercus laevis"	NA	NA	NA	NA	NA	NA	NA	NA	1.5145944765	1.40666666666667	NA	NA	NA	NA	9.0957460315	NA
"7886"	"Quercus laurifolia"	NA	NA	NA	NA	NA	NA	NA	NA	1.671655545	1.5	NA	NA	NA	NA	9.188	NA
"7887"	"Quercus liaotungensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6	NA	NA	NA	NA	14.706	NA
"7888"	"Quercus lobata"	NA	NA	NA	NA	NA	NA	NA	NA	2.62098295366667	2.236875	NA	NA	NA	NA	9.13520052866667	NA
"7889"	"Quercus lusitanica"	NA	54.9	NA	NA	NA	NA	NA	NA	2.129232589	1.44	NA	NA	NA	NA	6.763	NA
"7890"	"Quercus macranthera"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.869565217	NA
"7891"	"Quercus macrocarpa"	21.7761319772727	NA	NA	NA	NA	NA	NA	NA	1.54358737034615	2.25383448275862	NA	0.9876275	NA	NA	17.42710574875	NA
"7892"	"Quercus margaretta"	NA	NA	NA	NA	NA	NA	NA	NA	1.8200037535	1.77	NA	NA	NA	NA	9.708	NA
"7893"	"Quercus marilandica"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3786	NA	NA	NA	0.382838	NA	NA
"7894"	"Quercus michauxii"	NA	NA	NA	NA	NA	NA	NA	NA	1.434723536	1.72033333333333	NA	NA	NA	NA	11.5252094276667	NA
"7895"	"Quercus minima"	NA	NA	NA	NA	NA	NA	NA	NA	1.826290379	0.89	NA	NA	NA	NA	8.0476400355	NA
"7896"	"Quercus mongolica"	NA	NA	NA	NA	NA	NA	NA	NA	1.194444444	2.02	NA	NA	NA	NA	13.3269634463333	NA
"7897"	"Quercus myrsinaefolia"	NA	NA	NA	NA	NA	NA	NA	NA	2.8375	2.1	NA	NA	NA	NA	7.4087037035	NA
"7898"	"Quercus myrtifolia"	NA	NA	NA	NA	NA	NA	NA	NA	1.297813121	1.03	NA	NA	NA	NA	9.3830637145	NA
"7899"	"Quercus nigra"	NA	NA	NA	NA	NA	NA	NA	NA	1.662394934	1.62885	NA	NA	NA	NA	11.2987990953333	NA
"7900"	"Quercus nuttallii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.51	NA	NA	NA	NA	NA	NA
"7901"	"Quercus oleoides"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.28959852866667	NA
"7902"	"Quercus patelliformis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.64	NA	NA	NA	NA	NA	NA
"7903"	"Quercus petraea"	NA	63.3	NA	NA	NA	NA	NA	NA	1.64386957747143	2.10878539688102	NA	NA	NA	0.1438125	13.849765815422	14.9
"7904"	"Quercus prinus"	35	41.7	NA	NA	NA	NA	NA	NA	2.11263819825	1.77368181818182	NA	1.44083333333333	NA	0.21	12.4205961356	NA
"7905"	"Quercus pubescens"	NA	NA	NA	NA	NA	NA	NA	NA	1.96560337966667	1.73167875	NA	NA	NA	NA	10.9138593607742	NA
"7906"	"Quercus pumila"	NA	NA	NA	NA	NA	NA	NA	NA	1.217454194	1.01	NA	NA	NA	NA	7.8899354835	NA
"7907"	"Quercus pyrenaica"	NA	53.8	NA	NA	NA	NA	NA	NA	2.574147614	1.8096365248125	NA	NA	NA	0.2619	13.9420664138	NA
"7908"	"Quercus rhysophylla"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.09090909	NA
"7909"	"Quercus robur"	22.5640642741667	63.3	NA	NA	NA	NA	NA	NA	1.61318189135897	2.2353344250878	NA	NA	NA	0.427109	14.7319355722386	15.7
"7910"	"Quercus rotundifolia"	NA	NA	NA	NA	NA	NA	NA	NA	3.0381668635	1.46666666666667	NA	NA	NA	NA	4.75071150183333	NA
"7911"	"Quercus rubra"	24.5333333333333	57.4	NA	NA	NA	NA	NA	NA	1.4923949114	2.11909922045982	NA	1.34	NA	NA	15.3947836791212	NA
"7912"	"Quercus serrata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.513513513	NA
"7913"	"Quercus sessiliflora"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.52561558575	NA
"7914"	"Quercus shumardii"	NA	NA	NA	NA	NA	NA	NA	NA	1.657513067	1.66	NA	NA	NA	NA	10.136	NA
"7915"	"Quercus sp"	NA	NA	NA	NA	NA	NA	NA	NA	1.68811111111111	2.40811428571429	NA	1.04522222222222	NA	NA	13.0729670898571	NA
"7916"	"Quercus stellata"	NA	NA	NA	NA	NA	NA	NA	NA	2.454597048	1.6351	NA	NA	NA	0.449875	7.048	NA
"7917"	"Quercus suber"	NA	61.7	NA	NA	NA	NA	NA	NA	2.15846862561538	1.60973915888293	NA	NA	NA	0.279664516129032	10.5563434072222	NA
"7918"	"Quercus tarokoensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.78333333333333	NA	NA	NA	NA	NA	NA
"7919"	"Quercus turbinella"	NA	NA	NA	NA	NA	NA	NA	NA	2.331111111	1.54	NA	NA	NA	NA	6.6	NA
"7920"	"Quercus velutina"	34	NA	NA	NA	NA	NA	NA	NA	1.4511041	1.94885714285714	NA	NA	NA	NA	15.3283082666667	NA
"7921"	"Quercus vestita"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.709	NA	NA	NA	NA	NA	NA
"7922"	"Quercus virginia"	NA	NA	NA	NA	NA	NA	NA	NA	2.45	1.54	NA	NA	NA	NA	6.29	NA
"7923"	"Quercus virginiana"	NA	NA	NA	NA	NA	NA	NA	NA	2.28494911233333	1.49833333333333	NA	NA	NA	NA	7.300757367	NA
"7924"	"Quercus xalapensis"	NA	NA	NA	NA	NA	NA	NA	NA	1.258741258	1.8	NA	NA	NA	NA	14.3	NA
"7925"	"Quercuscrispla sp"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.20942857142857	NA	NA	NA	NA	NA	NA
"7926"	"Quillaja saponaria"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.025	NA	NA	NA	NA	NA	NA
"7927"	"Quintinia acutifolia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3586499	NA	NA	NA	NA	8.09784501133333	NA
"7928"	"Quisqualis indica"	NA	NA	NA	NA	NA	NA	NA	NA	1.18146	2.91	NA	NA	NA	NA	24.630541871	NA
"7929"	"Radiola linoides"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.45	NA
"7930"	"Ramischia secunda"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.01	NA	NA	NA	NA	NA	NA
"7931"	"Randia aculeata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.48	NA
"7932"	"Randia armata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.890943068	NA	NA	NA	NA	18.9899466672121	NA
"7933"	"Randia cochinchinensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.905	NA	NA	NA	NA	14	NA
"7934"	"Randia genipoides"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7935"	"Randia grandifolia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7936"	"Randia obcordata"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.317017692	NA	NA	NA	NA	NA	NA
"7937"	"Randia sp"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"7938"	"Ranunculus aconitifolius"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.185	NA
"7939"	"Ranunculus acris"	18.0781627648	NA	NA	NA	NA	NA	NA	NA	1.87253669866667	2.55847401539091	NA	NA	NA	NA	21.7422305137246	NA
"7940"	"Ranunculus aquatilis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33.2092811933333	NA
"7941"	"Ranunculus arvensis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.4	NA
"7942"	"Ranunculus auricomus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.45568875	NA
"7943"	"Ranunculus biternatus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.725	NA	NA	NA	NA	NA	NA
"7944"	"Ranunculus brotherusii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.693	NA	NA	NA	NA	NA	NA
"7945"	"Ranunculus bulbosus"	NA	NA	NA	NA	NA	NA	NA	NA	1.52931	2.95857142857143	NA	NA	NA	NA	19.5855630882581	NA
"7946"	"Ranunculus cassubicus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.99	NA	NA	NA	NA	NA	NA
"7947"	"Ranunculus circinatus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.7307142857143	NA
"7948"	"Ranunculus crassifolius"	NA	NA	NA	NA	NA	NA	NA	NA	1.501529719	3.6573856037	NA	NA	NA	NA	24.357730366	NA
"7949"	"Ranunculus enysii"	NA	NA	NA	NA	NA	NA	NA	NA	1.235849057	1.35	NA	NA	NA	NA	10.6	NA
"7950"	"Ranunculus ficaria"	NA	NA	NA	NA	NA	NA	NA	NA	1.081395	2.96375	NA	NA	NA	NA	32.2391149597692	NA
"7951"	"Ranunculus flammula"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.90734001125	NA
"7952"	"Ranunculus fluitans"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.42	NA
"7953"	"Ranunculus glacialis"	NA	NA	NA	NA	NA	NA	NA	NA	2.102843805	3.3775	NA	NA	NA	NA	14.47670028	NA
"7954"	"Ranunculus gmelinii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	81.300813008	NA
"7955"	"Ranunculus hederaceus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32.6	NA
"7956"	"Ranunculus hirtus"	NA	NA	NA	NA	NA	NA	NA	NA	0.8394616765	1.4002198	NA	NA	NA	NA	16.68	NA
"7957"	"Ranunculus illyricus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.996	NA
"7958"	"Ranunculus krasnovii"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.691973969	NA
"7959"	"Ranunculus lappaceus"	NA	NA	NA	NA	NA	NA	NA	NA	1.006666667	1.4975	NA	NA	NA	NA	15	NA
"7960"	"Ranunculus lingua"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.849	NA
"7961"	"Ranunculus multiscapus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.438371392	NA
"7962"	"Ranunculus nemorosus"	NA	NA	NA	NA	NA	NA	NA	NA	1.30045	2	NA	NA	NA	NA	16.9490746268	NA
"7963"	"Ranunculus nephelogenes"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.583	NA	NA	NA	NA	NA	NA
"7964"	"Ranunculus nivalis"	NA	NA	NA	NA	NA	NA	NA	NA	1.51555	3.05	NA	NA	NA	NA	20.1355661893333	NA
"7965"	"Ranunculus oreophilus"	NA	NA	NA	NA	NA	NA	NA	NA	1.814575677	2.8174809382	NA	NA	NA	NA	16.206953624	NA
"7966"	"Ranunculus pachyrrhizus"	NA	NA	NA	NA	NA	NA	NA	NA	1.833333333	1.76	NA	NA	NA	NA	9.6	NA
"7967"	"Ranunculus peltatus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40.1025925925926	NA
"7968"	"Ranunculus penicillatus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.35	NA	NA	NA	2.08	37.8117647056667	NA
"7969"	"Ranunculus pentandrus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	33.59	NA
"7970"	"Ranunculus peruvianus"	NA	NA	NA	NA	NA	NA	NA	NA	2.277	3.3	NA	NA	NA	NA	14.492753623	NA
"7971"	"Ranunculus platanifolius"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.897	NA
"7972"	"Ranunculus polyanthemos"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.4308266353846	NA
"7973"	"Ranunculus praemorsus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.39239398	NA
"7974"	"Ranunculus pseudohirculus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.233766233	NA
"7975"	"Ranunculus repens"	NA	NA	NA	NA	NA	NA	NA	NA	0.869918699	2.38785	NA	NA	NA	NA	24.083544321	NA
"7976"	"Ranunculus reptans"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.37	NA
"7977"	"Ranunculus rhomboideus"	32.31948255	NA	NA	NA	NA	NA	NA	NA	0.84845191	1.5478	NA	NA	NA	NA	17.756987404	NA
"7978"	"Ranunculus rufosepalus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.281535648	NA
"7979"	"Ranunculus sardous"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34.734	NA
